simTime,stationId,longitude(10^-7*degree),latitude(10^-7*degree),heading(10^-1*degree),speed(10^-2*meter/sec),driveDirection(0:forward,1:backward),acceleration(meter/sec^2),curvature(10^-4*meter^-1),yawRate(10^-2*degree/sec)
2.52,2357136044,327848120,398912870,900,330,0,2.460090114,0,0
2.53,2357136044,327848120,398912870,900,332,0,2.149537284,0,0
2.54,2357136044,327848130,398912870,900,334,0,1.67441089,0,0
2.55,2357136044,327848130,398912870,900,336,0,2.133908121,0,0
2.56,2357136044,327848130,398912870,900,338,0,1.648501922,0,0
2.57,2357136044,327848140,398912870,900,340,0,1.875601172,0,0
2.58,2357136044,327848140,398912870,900,342,0,2.261921676,0,0
2.59,2357136044,327848150,398912870,900,343,0,1.337067793,0,0
2.6,2357136044,327848150,398912870,900,345,0,2.186760999,0,0
2.61,2357136044,327848150,398912870,900,348,0,2.428244602,0,0
2.62,2357136044,327848160,398912870,900,349,0,1.682901211,0,0
2.63,2357136044,327848160,398912870,900,351,0,1.991917549,0,0
2.64,2357136044,327848170,398912870,900,353,0,1.401340555,0,0
2.65,2357136044,327848170,398912870,900,355,0,2.066711941,0,0
2.66,2357136044,327848180,398912870,900,357,0,1.707868489,0,0
2.67,2357136044,327848180,398912870,900,358,0,1.493011029,0,0
2.68,2357136044,327848180,398912870,900,360,0,2.290313663,0,0
2.69,2357136044,327848190,398912870,900,362,0,1.64435387,0,0
2.7,2357136044,327848190,398912870,900,364,0,2.300435758,0,0
2.71,2357136044,327848200,398912870,900,366,0,1.431091647,0,0
2.72,2357136044,327848200,398912870,900,368,0,1.972002327,0,0
2.73,2357136044,327848200,398912870,900,370,0,2.527509141,0,0
2.74,2357136044,327848210,398912870,900,372,0,1.95641833,0,0
2.75,2357136044,327848210,398912870,900,374,0,1.80679394,0,0
2.76,2357136044,327848220,398912870,900,376,0,2.208811017,0,0
2.77,2357136044,327848220,398912870,900,379,0,2.52993072,0,0
2.78,2357136044,327848230,398912870,900,381,0,2.331725166,0,0
2.79,2357136044,327848230,398912870,900,383,0,1.5269105,0,0
2.8,2357136044,327848240,398912870,900,384,0,1.514634043,0,0
2.81,2357136044,327848240,398912870,900,387,0,2.522609549,0,0
2.82,2357136044,327848240,398912870,900,389,0,2.414513806,0,0
2.83,2357136044,327848250,398912870,900,391,0,1.785668329,0,0
2.84,2357136044,327848250,398912870,900,392,0,1.355446361,0,0
2.85,2357136044,327848260,398912870,900,394,0,1.446113622,0,0
2.86,2357136044,327848260,398912870,900,396,0,2.200444918,0,0
2.87,2357136044,327848270,398912870,900,398,0,2.444538705,0,0
2.88,2357136044,327848270,398912870,900,400,0,1.316941279,0,0
2.89,2357136044,327848280,398912870,900,401,0,1.416992393,0,0
2.9,2357136044,327848280,398912870,900,403,0,2.342063096,0,0
2.91,2357136044,327848290,398912870,900,405,0,1.356205378,0,0
2.92,2357136044,327848290,398912870,900,406,0,1.548494197,0,0
2.93,2357136044,327848300,398912870,900,408,0,1.520412415,0,0
2.94,2357136044,327848300,398912870,900,409,0,1.667501096,0,0
2.95,2357136044,327848310,398912870,900,412,0,2.565916805,0,0
2.96,2357136044,327848310,398912870,900,414,0,2.217084397,0,0
2.97,2357136044,327848320,398912870,900,416,0,1.451173586,0,0
2.98,2357136044,327848320,398912870,900,417,0,1.474879199,0,0
2.99,2357136044,327848330,398912870,900,419,0,1.823183636,0,0
3,2357136044,327848330,398912870,900,421,0,2.092093713,0,0
3.01,2357136044,327848340,398912870,900,423,0,1.800954024,0,0
3.02,2357136044,327848340,398912870,900,425,0,2.226731524,0,0
3.03,2357136044,327848350,398912870,900,427,0,2.066177864,0,0
3.04,2357136044,327848350,398912870,900,429,0,1.364518075,0,0
3.05,2357136044,327848360,398912870,900,430,0,1.374694192,0,0
3.06,2357136044,327848360,398912870,900,432,0,1.76660535,0,0
3.07,2357136044,327848370,398912870,900,433,0,1.309939587,0,0
3.08,2357136044,327848370,398912870,900,434,0,1.438911392,0,0
3.09,2357136044,327848380,398912870,900,437,0,2.454826534,0,0
3.1,2357136044,327848380,398912870,900,439,0,1.844626911,0,0
3.11,2357136044,327848390,398912870,900,441,0,2.404322603,0,0
3.12,2357136044,327848390,398912870,900,443,0,1.527456761,0,0
3.13,2357136044,327848400,398912870,900,444,0,1.464130375,0,0
3.14,2357136044,327848400,398912870,900,446,0,1.476501807,0,0
3.15,2357136044,327848410,398912870,900,448,0,1.996126205,0,0
3.16,2357136044,327848410,398912870,900,449,0,1.640322625,0,0
3.17,2357136044,327848420,398912870,900,451,0,1.424940126,0,0
3.18,2357136044,327848420,398912870,900,453,0,2.571097084,0,0
3.19,2357136044,327848430,398912870,900,455,0,2.215720946,0,0
3.2,2357136044,327848430,398912870,900,458,0,2.170335723,0,0
3.21,2357136044,327848440,398912870,900,460,0,2.307515086,0,0
3.22,2357136044,327848440,398912870,900,462,0,1.881945511,0,0
3.23,2357136044,327848450,398912870,900,464,0,1.943321474,0,0
3.24,2357136044,327848450,398912870,900,465,0,1.366814593,0,0
3.25,2357136044,327848460,398912870,900,467,0,1.627426573,0,0
3.26,2357136044,327848470,398912870,900,468,0,1.500409894,0,0
3.27,2357136044,327848470,398912870,900,470,0,1.640176082,0,0
3.28,2357136044,327848480,398912870,900,471,0,1.44843117,0,0
3.29,2357136044,327848480,398912870,900,473,0,1.897601295,0,0
3.3,2357136044,327848490,398912870,900,476,0,2.278685504,0,0
3.31,2357136044,327848490,398912870,900,477,0,1.384529964,0,0
3.32,2357136044,327848500,398912870,900,479,0,1.716261318,0,0
